ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,survey_date,site_id,region,cal_cope_field,lep_cope_field,chal_a_field,chal_b_field,cal_mot_field,cm_field,cpaf_field,caf_field,cgf_field,lpam_field,lpaf_field,lam_field,laf_field,lgf_field,unid_cope_field,unid_chal_field,chal_scar,mot_scar,pred_scar,hemorrhaging,eroded_gill_plate,grazed_gill_plate,mate_guarding,pinched_belly,comments_fish_health_field,licing_protocol_field,qc_flag,flag_reason
U16721,JE418N1,CO,P1073,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16591,JE418N1,HE,P1060,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16592,JE418N1,HE,P1060,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16593,JE418N1,HE,P1060,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16594,JE418N1,HE,P1060,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16595,JE418N1,HE,P1060,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-03,J03,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16291,DE520N3,SO,P1030,09:02:00,09:21:00,123,26,18.5,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,pelvic fin,salmoncoast_allstages,NA,NA
U16292,DE520N3,SO,P1030,09:03:00,09:21:00,112,21,14.3,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16293,DE520N3,SO,P1030,09:05:00,09:30:00,110,21,12.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16294,DE520N3,SO,P1030,09:08:00,09:30:00,103,19,10.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,caudal fin previous clip,salmoncoast_allstages,NA,NA
U16295,DE520N3,SO,P1030,09:11:00,09:39:00,93,20,8.7,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16296,DE520N3,SO,P1030,09:14:00,09:39:00,113,20,13.5,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16297,DE520N3,SO,P1030,09:26:00,09:45:00,115,22,13.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16298,DE520N3,SO,P1030,09:46:00,09:55:00,92,15,6.4,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16031,DE520N3,PI,P1004,NA,NA,102,18,9.3,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16032,DE520N3,PI,P1004,NA,NA,90,16,6.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16033,DE520N3,PI,P1004,NA,NA,99,19,7.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16034,DE520N3,PI,P1004,NA,NA,89,17,6.7,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16035,DE520N3,PI,P1004,NA,NA,107,20,10.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16036,DE520N3,PI,P1004,NA,NA,102,19,9.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16037,DE520N3,PI,P1004,NA,NA,89,17,6.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16038,DE520N3,PI,P1004,NA,NA,118,20,14.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16039,DE520N3,PI,P1004,NA,NA,89,15,6.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,mouth,salmoncoast_motiles,NA,NA
U16040,DE520N3,PI,P1004,NA,NA,102,18,8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16261,DE520N3,CU,P1027,NA,NA,122,21,14.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16262,DE520N3,CU,P1027,NA,NA,94,18,7.6,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16263,DE520N3,CU,P1027,NA,NA,92,7,6.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16264,DE520N3,CU,P1027,NA,NA,118,22,14,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16265,DE520N3,CU,P1027,NA,NA,99,19,8.5,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16266,DE520N3,CU,P1027,NA,NA,104,19,9.4,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16267,DE520N3,CU,P1027,NA,NA,115,21,13.8,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16268,DE520N3,CU,P1027,NA,NA,85,16,5.5,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16269,DE520N3,CU,P1027,NA,NA,103,19,9.4,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16270,DE520N3,CU,P1027,NA,NA,98,16,8.2,SEMSP,not dissected,NA,NA,2018-06-04,D09,DI,NA,NA,NA,NA,0,0,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17091,DE521N1,SO,P1110,07:05:00,07:17:00,107,20,11.4,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17092,DE521N1,SO,P1110,07:06:00,07:17:00,136,27,19.4,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17093,DE521N1,SO,P1110,07:11:00,07:23:00,117,20,14.6,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17094,DE521N1,SO,P1110,07:14:00,07:23:00,113,22,14.9,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17095,DE521N1,SO,P1110,07:18:00,07:35:00,119,22,16.7,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17096,DE521N1,SO,P1110,07:21:00,07:35:00,111,19,10.8,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17097,DE521N1,SO,P1110,07:22:00,07:35:00,96,18,11,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17098,DE521N1,SO,P1110,07:26:00,08:05:00,120,24,16.9,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17099,DE521N1,SO,P1110,07:36:00,08:05:00,118,22,14.5,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17100,DE521N1,SO,P1110,07:37:00,08:05:00,118,20,11,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17101,DE521N1,PI,P1111,NA,NA,98,14,6.4,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17102,DE521N1,PI,P1111,NA,NA,141,27,24.5,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17103,DE521N1,PI,P1111,NA,NA,110,21,12.2,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17104,DE521N1,PI,P1111,NA,NA,93,17,7.6,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17105,DE521N1,PI,P1111,NA,NA,103,14,6.4,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17106,DE521N1,PI,P1111,NA,NA,98,18,8.5,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17107,DE521N1,PI,P1111,NA,NA,114,21,10.8,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17108,DE521N1,PI,P1111,NA,NA,106,18,9.1,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17109,DE521N1,PI,P1111,NA,NA,95,16,8.8,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17110,DE521N1,PI,P1111,NA,NA,101,19,9.8,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17111,DE521N1,CU,P1112,NA,NA,116,22,11,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17112,DE521N1,CU,P1112,NA,NA,96,18,9,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17113,DE521N1,CU,P1112,NA,NA,91,16,7.6,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17114,DE521N1,CU,P1112,NA,NA,108,19,10.2,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17115,DE521N1,CU,P1112,NA,NA,107,18,10.4,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17116,DE521N1,CU,P1112,NA,NA,106,21,11,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17117,DE521N1,CU,P1112,NA,NA,124,25,15.3,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17118,DE521N1,CU,P1112,NA,NA,105,19,8.8,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17119,DE521N1,CU,P1112,NA,NA,98,18,9.7,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17120,DE521N1,CU,P1112,NA,NA,108,19,8.5,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16011,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16012,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16013,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16014,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16015,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16016,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16017,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16018,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16019,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16020,DE521N1,SO,P1002,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16021,DE521N1,SO,P1003,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16022,DE521N1,SO,P1003,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16023,DE521N1,SO,P1003,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16024,DE521N1,SO,P1003,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16211,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16212,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16213,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16214,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16215,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16216,DE521N1,HE,P1022,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-05,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16801,JE414N1,SO,P1081,07:20:00,07:28:00,98,18,7,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16802,JE414N1,SO,P1081,07:24:00,07:31:00,95,18,7.5,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16803,JE414N1,SO,P1081,07:27:00,07:37:00,109,20,14,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16804,JE414N1,SO,P1081,07:27:00,07:39:00,104,19,12,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16805,JE414N1,SO,P1081,07:33:00,07:50:00,99,19,8.4,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,fish,salmoncoast_allstages,NA,NA
U16806,JE414N1,SO,P1081,07:36:00,07:47:00,96,17,7.3,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16807,JE414N1,SO,P1081,07:44:00,07:54:00,104,18,9.8,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CP,salmoncoast_allstages,NA,NA
U16808,JE414N1,SO,P1081,07:44:00,07:56:00,113,22,13,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16809,JE414N1,SO,P1081,07:51:00,08:01:00,103,19,9.9,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,0,0,6,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,salmoncoast_allstages,NA,NA
U16810,JE414N1,SO,P1081,07:54:00,08:05:00,97,18,7.5,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16651,JE414N1,PI,P1066,NA,NA,127,24,17.8,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16652,JE414N1,PI,P1066,NA,NA,116,23,12.4,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,3 louse sized zoops in bag,salmoncoast_motiles,NA,NA
U16653,JE414N1,PI,P1066,NA,NA,122,23,14.4,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16654,JE414N1,PI,P1066,NA,NA,130,25,18.4,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16655,JE414N1,PI,P1066,NA,NA,120,23,15,SEMSP,not dissected,NA,NA,2018-06-07,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
