"date.processed
",universal.fish.number,date,site.id,species,number,cwt,adipose,weight(g),standard.length(mm),fork.length(mm),cm,cpaf,caf,gc,gl,laf,palf,palm,lam,ucal,ulep,rna.tray.id,rna.tray.row,rna.tray.column,fa.box,fa.well,isotope.box,isotope.well,dna.box,dna.well,stomach.tray,otololith.box,otolith.well,scale.book,scale.location,carcass.bag,initials.of.dissector,mins.to.process,PHOTO.NUMBER,"comments:processing(thawed.sampled,etc)",comments:sample(condition.of.fish.and.tissues),qc.data
2016-06-09,1791,16-06-14,D09,SO,12,none,none,9,,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-27,2000,16-05-23,D09,SO,2,none,none,6.1,,93,0,0,0,0,0,0,0,0,0,0,0,19,D,4,SO32,2,SO38,32,NA,NA,78,SO23,57,46,25,13,CVJ,,,DS00032,"ISO-PARRASITE: Family Aegidae, genus Rocinela. See ectoparasite collection.",BJ
2016-09-27,2001,16-05-23,D09,SO,15,none,none,8.8,,101,0,1,0,0,0,0,0,0,0,0,0,19,C,4,SO32,3,SO38,33,NA,NA,82,SO23,58,46,26,13,CVJ,,,DS00345,,BJ
2016-09-27,2002,16-05-23,D09,SO,14,none,none,6.9,,90,0,0,0,0,0,0,0,0,0,0,0,19,B,4,SO32,4,SO38,34,NA,NA,82,SO23,59,46,27,13,CVJ,,,DS00344. BRAIN TOUCHED OUTSIDE OF FISH.,,BJ
2016-09-27,2003,16-05-23,D09,SO,9,none,none,5.4,,90,0,0,0,0,0,0,0,0,0,0,0,19,A,4,SO32,5,SO38,35,NA,NA,82,SO23,60,46,28,13,CVJ,,,DS00339,PALE HEART,BJ
2016-09-28,1952,16-05-19,D07,SO,27,none,none,5.7,,84,0,0,0,0,0,0,0,0,0,0,0,18,A,11,SO30,30,SO36,30,NA,NA,81,SO24,30,45,35,13,BJ,,,,,CVJ
2016-09-28,1953,16-05-23,D09,SO,8,none,none,4.8,,75,0,0,0,0,0,0,0,0,0,0,0,19,H,3,SO30,31,SO36,31,NA,NA,81,SO24,31,45,36,13,BJ,,,DS00336,,CVJ
2016-09-28,1954,16-05-14,D07,SO,30,none,none,UNK,,128,0,0,0,0,0,0,0,0,0,0,0,19,G,3,SO30,32,SO36,32,NA,NA,81,SO24,32,45,37,13,BJ,,,weighs 17.5 without guts,,CVJ
2016-09-28,1955,16-05-14,D07,SO,28,none,none,9.3,,96,0,0,0,0,0,0,0,0,0,0,0,19,F,3,SO30,33,SO36,33,NA,NA,81,SO24,33,45,38,13,BJ,,,,,CVJ
2016-09-28,1956,16-05-14,D07,SO,25,none,none,13.8,,115,1,0,0,1,0,0,0,0,0,0,0,19,E,3,SO30,34,SO36,34,NA,NA,81,SO24,34,45,39,13,BJ,0:24:29,,,,CVJ
2016-09-28,1957,16-05-14,D07,SO,23,none,none,14,,113,0,0,0,0,0,0,0,0,0,0,0,19,D,3,SO30,35,SO36,35,NA,NA,81,SO24,35,45,40,13,BJ,0:19:30,,,,CVJ
2016-09-28,2004,16-05-14,D07,SO,24,none,none,12.9,,113,0,0,0,0,0,0,0,0,0,0,0,19,H,5,SO32,6,SO38,36,NA,NA,82,SO23,61,46,29,13,CVJ,,,,,BJ
2016-09-28,2005,16-05-14,D07,SO,29,none,none,11.6,,116,0,0,0,0,0,0,0,0,0,0,0,19,G,5,SO32,7,SO38,37,NA,NA,82,SO23,62,46,30,13,CVJ,,,,,BJ
2016-09-28,2006,16-05-14,D07,SO,18,none,none,9.6,,101,1,0,0,0,0,0,0,0,0,0,0,19,F,5,SO32,8,SO38,38,NA,NA,82,SO23,63,46,31,13,CVJ,,,,,BJ
2016-09-28,2007,16-05-14,D07,SO,20,none,none,17,,126,0,0,0,0,0,0,0,0,0,0,0,19,E,5,SO32,9,SO38,39,NA,NA,82,SO23,64,46,32,13,CVJ,,,,,BJ
2016-09-28,2008,16-05-14,D07,SO,19,none,none,13.5,,118,0,0,0,0,0,0,0,0,0,0,0,19,D,5,SO32,10,SO38,40,NA,NA,82,SO23,65,46,33,13,CVJ,,,,,BJ
2016-09-28,2009,16-05-14,D07,SO,22,none,none,5.6,,88,1,0,0,0,0,0,0,0,0,0,0,19,C,5,SO32,11,SO38,41,NA,NA,82,SO23,66,46,34,13,CVJ,,2009,,VERY RED GILLS. LESIONS ON OPERCULUM. PHOTO TAKEN,BJ
2016-10-01,2010,16-05-22,J02,SO,3,none,none,13.8,,115,0,0,0,0,0,0,0,0,0,0,0,19,B,5,SO32,12,SO38,42,NA,NA,82,SO25,65,46,35,13,CVJ,,,Dropped heart into RNA ID-19A5. Removed and put into proper RNA ID 19B5. Fork length estimated.,,BJ
2016-10-01,1958,16-05-22,J09,SO,13,none,none,12.8,,114,0,0,0,0,0,0,0,0,0,0,0,19,C,3,SO32,13,SO38,43,NA,NA,81,SO25,66,45,41,13,BJ,,,dropped brain on chamois,,CVJ
2016-10-01,2011,16-05-27,D09,SO,1,none,none,7.7,,92,0,0,0,0,0,0,0,0,0,0,0,19,A,5,SO32,14,SO38,44,NA,NA,82,SO25,67,46,36,13,CVJ,,,Heart RNA well contaminated by RNA ID 19B5. DS00451,,BJ
2016-10-01,1959,16-05-27,D09,SO,3,none,none,6.6,,84,0,0,0,0,0,0,0,0,0,0,0,19,B,3,SO32,15,SO38,45,NA,NA,81,SO25,68,45,42,13,BJ,,,DS00543,,CVJ
2016-10-01,2012,16-05-27,D09,SO,6,none,none,5.5,,84,0,0,0,0,0,0,0,0,0,0,0,19,H,6,SO32,16,SO38,46,NA,NA,82,SO25,69,46,37,13,CVJ,,,DS00456. FORK LENGTH ESTIMATED.,,BJ
2016-10-01,1960,16-05-27,D09,SO,2,none,none,6.2,,90,0,0,0,0,0,0,0,0,0,0,0,19,A,3,SO32,17,SO38,47,NA,NA,81,SO25,72,45,43,13,BJ,,,DS00542,,CVJ
2016-10-01,2021,16-05-27,D09,SO,5,none,none,7.2,,90,0,0,0,0,0,0,0,0,0,0,0,19,H,7,SO32,19,SO38,48,NA,NA,81,SO25,71,45,44,13,BJ,,,DS00455,,CVJ
2016-10-01,2013,16-05-27,D09,SO,4,none,none,8.1,,96,0,0,0,0,0,0,0,0,0,0,0,19,G,6,SO32,18,SO38,49,NA,NA,82,SO25,70,46,38,13,CVJ,,,DS00454,,BJ
2016-10-01,2014,16-05-27,D09,SO,8,none,none,8.6,,109,0,0,0,2,0,0,0,0,0,0,0,19,F,6,SO32,20,SO38,50,NA,NA,82,SO25,73,46,39,13,CVJ,,,DS00458,,BJ
2016-10-01,2022,16-05-27,D09,SO,15,none,none,5.3,,81,0,0,0,0,0,0,0,0,0,0,0,19,G,7,SO32,21,SO38,51,NA,NA,81,SO25,74,45,45,13,BJ,,,missing scales,,CVJ
2016-10-01,2015,16-05-27,D09,SO,12,none,none,9.1,,110,0,0,2,0,0,0,0,0,0,0,0,19,E,6,SO32,22,SO38,52,NA,NA,82,SO25,75,46,40,13,CVJ,,,DS00462,,BJ
2016-10-01,2016,16-05-27,D09,SO,13,none,none,8.5,,98,2,0,0,0,0,0,0,0,0,0,0,19,D,6,SO32,23,SO38,53,NA,NA,82,SO25,76,46,41,13,CVJ,,,DS00463,,BJ
2016-10-02,2017,15-06-27,J09,CU,2,none,none,16.3,,116,0,0,0,0,0,0,0,0,0,1,0,22,H,1,CU2,1,CU2,1,CU2,1,83,CU3,1,59,1,14,CVJ,,,,Heart and liver pale. Nematode parrasite found on chamois.,BJ
2016-10-02,2018,15-06-27,J09,CU,10,none,none,25.6,,133,0,0,1,0,0,0,0,0,0,0,0,22,G,1,CU2,3,CU2,3,CU2,2,83,CU3,3,59,2,14,CVJ,,,,Pale heart.,BJ
2016-10-03,2019,15-06-27,J09,CU,1,none,none,22.1,,132,1,0,0,0,0,0,0,0,0,0,0,22,F,1,CU2,5,CU2,5,CU2,3,83,CU3,5,59,3,14,CVJ,,,,,BJ
2016-10-03,2020,15-06-27,J09,CU,9,none,none,34.7,,152,1,0,0,0,0,0,0,0,0,0,0,22,E,1,CU2,7,CU2,7,CU2,4,83,CU3,7,59,4,14,CVJ,,,,,BJ
2016-10-03,2031,15-06-27,J09,CU,6,none,none,17,,119,0,0,0,0,0,0,0,0,0,0,0,22,D,1,CU2,9,CU2,9,CU2,5,83,CU3,9,59,5,14,CVJ,,,,,BMM
2016-10-03,2032,15-06-07,D07,CU,1,none,none,17.9,,123,1,0,0,0,0,0,0,0,0,0,0,22,C,1,CU2,12,CU2,12,CU2,6,83,CU3,12,59,6,14,CVJ,,,,,BMM
2016-10-03,2023,15-06-27,J09,HE,7,none,none,UNK,,133,0,0,0,0,0,0,0,0,0,0,0,23,H,7,HE1,2,HE1,2,HE2,1,85,HE1,2,49,1,14,BJ,,,no spleen,,BJ
2016-10-11,2061,16-06-25,J06,SO,10,none,none,20.2,,133,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice ennumeration only.,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-11,2062,16-06-25,J06,SO,9,none,none,11,,109,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice ennumeration only.,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-11,2063,16-06-25,J06,SO,6,none,none,18.3,,138,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice ennumeration only.,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-11,2064,16-06-25,J06,SO,4,none,none,15.9,,124,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice ennumeration only.,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-11,2065,16-06-25,J06,SO,2,none,none,13.4,,127,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice ennumeration only.,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-11,2066,16-06-25,J06,SO,1,none,none,20.7,,139,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice ennumeration only.,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-11,2067,16-06-25,J06,SO,3,none,none,14.1,,128,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice ennumeration only.,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-11,2068,16-06-25,J06,SO,8,none,none,15.2,,129,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice ennumeration only.,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-11,2069,16-06-25,J06,SO,7,none,none,14.7,,123,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice ennumeration only.,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA. Fork length estimated.",BMM
2016-10-11,2070,16-06-25,J06,SO,5,none,none,15.8,,124,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice ennumeration only.,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-11,1983,16-07-05,J07,SO,18,none,none,23.1,,131,0,0,0,0,0,0,0,0,0,0,0,19,H,8,SO31,65,SO37,65,NA,NA,80,SO23,67,47,20,14,BMM,,,,,CVJ
2016-10-11,1984,16-07-05,J07,SO,14,none,none,21.3,,127,0,0,0,0,0,0,0,0,0,0,0,19,G,8,SO31,66,SO37,66,NA,NA,80,SO23,68,47,21,14,BMM,,,,,CVJ
2016-10-11,1985,16-07-05,J07,SO,19,none,none,18.4,,119,0,0,0,0,0,0,0,0,0,0,0,19,F,8,SO31,67,SO37,67,NA,NA,80,SO23,69,47,22,14,BMM,,,ONLY ONE OTOLITH ,,CVJ
2016-10-11,1986,16-07-05,J07,SO,13,none,none,22.4,,122,0,0,0,0,0,0,0,0,0,0,0,19,E,8,SO31,68,SO37,68,NA,NA,87,SO23,70,47,23,14,BMM,,,ONLY ONE OTOLITH ,,CVJ
2016-10-11,1987,16-07-05,J07,SO,11,none,none,20.3,,123,0,0,0,0,0,0,0,0,0,0,0,19,D,8,SO31,69,SO37,69,NA,NA,87,SO23,71,47,24,14,BMM,,,,,CVJ
2016-10-11,1988,16-07-05,J07,SO,20,none,none,22.1,,130,0,0,0,0,0,0,0,0,0,0,0,19,C,8,SO31,70,SO37,70,NA,NA,87,SO23,72,47,25,14,BMM,,,,,CVJ
2016-10-11,1989,16-07-05,J07,SO,17,none,none,19.1,,123,0,0,0,0,0,0,0,0,0,0,0,19,B,8,SO31,71,SO37,71,NA,NA,87,SO23,73,47,26,14,BMM,,,,,CVJ
2016-10-11,1990,16-07-05,J07,SO,15,none,none,16.3,,117,0,0,0,0,0,0,0,0,0,0,0,19,A,8,SO31,72,SO37,72,NA,NA,87,SO23,74,47,27,14,BMM,,,,,CVJ
2016-10-11,2071,16-07-05,J07,SO,12,none,none,22.9,,142,0,0,0,0,0,0,0,0,0,0,0,19,H,10,SO31,73,SO37,73,NA,NA,87,SO23,75,47,28,14,BMM,,,,,CVJ
2016-10-11,2072,16-07-05,J07,SO,16,none,none,24.1,,133,0,0,0,0,0,0,0,0,0,0,0,19,G,10,SO31,74,SO37,74,NA,NA,87,SO23,76,47,29,14,BMM,,,,,CVJ
2016-10-11,2073,16-06-02,J08,SO,1,none,none,9.7,,98,0,0,0,0,0,0,0,0,0,0,0,19,F,10,SO31,75,SO37,75,NA,NA,87,SO23,77,47,30,14,BMM,,,,,CVJ
2016-10-11,2074,16-06-02,J08,SO,10,none,none,8.8,,95,0,0,0,0,0,0,0,0,0,0,0,19,E,10,SO31,76,SO37,76,NA,NA,87,SO23,78,47,31,14,BMM,,,,,CVJ
2016-10-11,2033,16-06-02,J08,SO,4,none,none,8.8,,110,0,1,0,0,0,0,0,0,0,0,0,19,C,6,SO32,24,SO38,54,NA,NA,82,SO25,77,46,42,14,CVJ,,,,Fork length estimated.,BMM
2016-10-11,2034,16-06-02,J08,SO,5,none,none,10,,103,1,0,0,0,0,0,0,0,0,0,0,19,B,6,SO32,25,SO38,55,NA,NA,82,SO25,78,46,43,14,CVJ,,,,Brain fell onto chamois.,BMM
2016-10-11,2035,16-06-02,J08,SO,6,none,none,11.9,,107,0,0,0,0,0,0,0,0,0,0,0,19,A,6,SO32,26,SO38,56,NA,NA,82,SO25,79,46,44,14,CVJ,,,,,BMM
2016-10-11,2036,16-06-02,J08,SO,3,none,none,8.8,,98,0,0,0,0,0,0,0,0,0,0,0,19,H,9,SO32,27,SO38,57,NA,NA,82,SO25,80,46,45,14,CVJ,,,,Liver with large yellow spot.,BMM
2016-10-11,2037,16-06-02,J08,SO,7,none,none,8.4,,95,0,0,0,0,0,0,0,0,0,0,0,19,G,9,SO32,28,SO38,58,NA,NA,82,SO25,81,46,46,14,CVJ,,,,,BMM
2016-10-11,2038,16-06-02,J08,SO,2,none,none,8.1,,94,0,0,0,0,0,0,0,0,0,0,0,19,F,9,SO32,29,SO38,59,NA,NA,82,SO25,82,46,47,14,CVJ,,,LEFT ISO SAMPLE OUT ACCIDENTLY FOR ABOUT 5 MINS ON FREEZER LID.,,BJ
2016-10-11,2039,16-06-02,J08,SO,9,none,none,8.7,,100,0,0,0,0,0,0,0,0,0,0,0,19,E,9,SO32,30,SO38,60,NA,NA,82,SO25,83,46,48,14,CVJ,,,,Fork length estimated.,BJ
2016-10-12,2075,16-06-02,J08,SO,8,none,none,10.9,,101,1,0,0,0,0,0,0,0,0,0,0,19,D,10,SO31,77,SO37,77,NA,NA,87,SO23,79,47,32,14,BMM,,,,,CVJ
2016-10-12,2076,16-06-22,D20,SO,11,none,none,15.5,,113,0,0,0,0,0,0,0,0,0,0,0,19,C,10,SO31,78,SO37,78,NA,NA,87,SO23,80,47,33,14,BMM,,,,,CVJ
2016-10-12,2077,16-06-22,D20,SO,8,none,none,17,,117,0,0,0,0,0,0,0,0,0,0,0,19,B,10,SO31,79,SO37,79,NA,NA,87,SO23,81,47,34,14,BMM,,,,,CVJ
2016-10-12,2078,16-06-22,D20,SO,17,none,none,11.5,,102,0,0,0,0,0,0,0,0,0,0,0,19,A,10,SO31,80,SO37,80,NA,NA,87,SO23,82,47,35,14,BMM,,,,,CVJ
2016-10-12,2079,16-06-22,D20,SO,13,none,none,15.5,,116,0,0,0,0,0,0,0,0,0,0,0,19,H,11,SO31,81,SO37,81,NA,NA,87,SO23,83,47,36,14,BMM,,,,,CVJ
2016-10-12,2080,16-06-22,D20,SO,12,none,none,13.7,,114,0,0,0,0,0,0,0,0,0,0,0,19,G,11,SO31,82,SO37,82,NA,NA,87,SO23,84,47,37,14,BMM,,,,,CVJ
2016-10-12,2081,16-06-22,D20,SO,16,none,none,20.3,,123,0,0,0,0,0,0,0,0,0,0,0,19,F,11,SO31,83,SO37,83,NA,NA,87,SO23,85,47,38,14,BMM,,,,,CVJ
2016-10-12,2082,16-06-22,D20,SO,15,none,none,14.5,,109,0,0,0,0,0,0,0,0,0,0,0,19,E,11,SO31,84,SO37,84,NA,NA,87,SO23,86,47,39,14,BMM,,,,,CVJ
2016-10-12,2083,16-06-22,D20,SO,20,none,none,13.2,,109,0,0,0,0,0,0,0,0,0,0,0,19,D,11,SO31,85,SO37,85,NA,NA,87,SO23,87,47,40,14,BMM,,,,,CVJ
2016-10-12,2084,16-06-22,D20,SO,14,none,none,15.1,,116,0,0,0,0,0,0,0,0,0,0,0,19,C,11,SO31,86,SO37,86,NA,NA,87,SO23,88,47,41,14,BMM,,,,,CVJ
2016-10-12,2085,16-06-22,D20,SO,19,none,none,14.5,,111,0,0,0,0,0,0,0,0,0,0,0,19,B,11,SO31,87,SO37,87,NA,NA,87,SO23,89,47,42,14,BMM,,,,,CVJ
2016-10-12,2086,16-06-30,D21,SO,4,none,none,24.1,,132,0,0,0,0,0,0,0,0,0,0,0,19,A,11,SO31,88,SO37,88,NA,NA,87,SO23,90,47,43,14,BMM,,,,,CVJ
2016-10-12,2040,16-06-17,J01,SO,10,none,none,12.2,,108,0,0,0,1,0,0,0,0,0,0,0,19,D,9,SO32,32,SO38,62,NA,NA,82,SO25,84,46,49,14,CVJ,,,FA and ISO vial relabeled from 2051 to 2040.,,BJ
2016-10-12,2051,16-06-10,J01,SO,16,none,none,10.4,,104,1,0,0,0,0,0,0,0,0,0,0,19,C,9,SO32,34,SO38,64,NA,NA,82,SO25,85,46,50,14,CVJ,,,,,BJ
2016-10-12,2052,16-06-11,J05,SO,7,none,none,10.6,,108,0,1,0,0,0,0,0,0,0,0,0,19,B,9,SO32,36,SO38,66,NA,NA,82,SO25,86,60,1,14,CVJ,,,,,BJ
2016-10-12,2053,16-06-11,J05,SO,5,none,none,11.8,,108,2,1,0,0,0,0,0,0,0,0,0,19,A,9,SO32,38,SO38,68,NA,NA,88,SO25,87,60,2,14,CVJ,,,,,BJ
2016-10-12,2054,16-06-11,J05,SO,4,none,none,8.9,,100,1,0,0,0,0,0,0,0,0,0,0,19,H,12,SO32,40,SO38,70,NA,NA,88,SO25,88,60,3,14,CVJ,,,,,BJ
2016-10-12,2055,16-06-11,J05,SO,10,none,none,9.3,,105,1,0,0,0,0,0,0,0,0,0,0,19,G,12,SO32,41,SO38,71,NA,NA,88,SO25,89,60,4,14,CVJ,,,,,BJ
2016-10-12,2056,16-06-11,J05,SO,8,none,none,9.4,,98,0,0,0,0,0,0,0,0,0,0,0,19,F,12,SO32,43,SO38,73,NA,NA,88,SO25,90,60,5,14,CVJ,,,,,BJ
2016-10-12,2057,16-06-11,J05,SO,6,none,none,9.7,,106,0,0,0,0,0,0,0,0,0,0,0,19,E,12,SO32,45,SO38,75,NA,NA,88,SO25,91,60,6,14,CVJ,,,,,BJ
2016-10-13,2087,16-06-30,D21,SO,7,none,none,24.5,,132,0,0,0,0,0,0,0,0,0,0,0,24,H,1,SO31,89,SO33,89,NA,NA,87,SO26,1,47,44,15,BMM,,,,,BJ
2016-10-13,2088,16-06-30,D21,SO,5,none,none,16.5,,117,0,0,0,0,0,0,0,0,0,0,0,24,G,1,SO31,90,SO33,90,NA,NA,87,SO26,3,47,45,15,BMM,,,,,BJ
2016-10-13,2024,16-06-30,D21,SO,2,none,none,22.1,,126,0,0,0,0,0,0,0,0,0,0,0,19,F,7,SO30,36,SO36,36,NA,NA,81,SO24,36,45,46,15,BJ,,,,,BMM
2016-10-13,2025,16-06-11,J05,SO,9,none,none,NA,,104,1,0,0,0,0,0,0,0,0,1,0,19,E,7,SO30,38,SO36,38,NA,NA,81,SO24,38,45,47,15,BJ,,,,,BMM
2016-10-13,2026,16-06-25,J05,SO,24,none,none,25.6,,135,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO30,40,SO36,40,NA,NA,81,SO24,40,45,48,15,BJ,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-13,2027,16-06-25,J05,SO,27,none,none,12.2,,109,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO30,41,SO36,41,NA,NA,81,SO24,41,45,49,15,BJ,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-13,2028,16-06-25,J05,SO,28,none,none,17.4,,125,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO30,43,SO36,43,NA,NA,81,SO24,43,45,50,15,BJ,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-13,2029,16-06-20,J07,SO,3,none,none,16.9,,114,0,0,0,0,0,0,0,0,0,0,0,19,A,7,SO30,45,SO36,45,NA,NA,81,SO24,45,62,1,15,BJ,,2029,,,BMM
2016-10-13,2115,16-06-25,J05,SO,25,none,none,10.4,,105,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO32,61,SO36,91,NA,NA,88,SO27,8,60,14,15,CVJ,,,,,BJ
2016-10-13,2058,16-06-11,J05,SO,1,none,none,10.1,,105,1,0,0,0,0,0,0,0,0,0,0,19,D,12,SO32,47,SO38,77,NA,NA,88,SO25,93,60,7,15,CVJ,,,Forgot to record weight,,BJ
2016-10-13,2059,16-06-11,J05,SO,2,none,none,NA,,105,0,1,0,0,0,0,0,0,0,0,0,19,C,12,SO32,49,SO38,79,NA,NA,88,SO25,95,60,8,15,CVJ,,,,,BJ
2016-10-13,2060,16-06-11,J05,SO,3,none,none,9.7,,98,0,0,0,0,0,0,0,0,0,0,0,19,B,12,SO32,52,SO38,82,NA,NA,88,SO25,97,60,9,15,CVJ,,,,,BJ
2016-10-13,2111,16-06-25,J05,SO,23,none,none,11.8,,110,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,SO32,54,SO38,84,NA,NA,88,SO25,99,60,10,15,CVJ,,,,,BJ
2016-10-13,2112,16-06-25,J05,SO,22,none,none,11.9,,108,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO32,56,SO38,86,NA,NA,88,SO27,2,60,11,15,CVJ,,,,,BJ
2016-10-13,2113,16-06-25,J05,SO,26,none,none,23.7,,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO32,58,SO38,88,NA,NA,88,SO27,4,60,12,15,CVJ,,,,,BJ
2016-10-13,2114,16-06-25,J05,SO,21,none,none,14.7,,121,0,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,SO32,60,SO38,90,NA,NA,88,SO27,6,60,13,15,CVJ,,2114,,,BJ
2016-10-13,2089,16-06-30,D21,SO,3,none,none,17.9,,122,0,0,0,0,0,0,0,0,0,0,0,24,F,1,SO33,1,SO39,1,NA,NA,87,SO26,5,47,46,15,BMM,,,,,BJ
2016-10-13,2090,16-06-30,D21,SO,1,none,none,19.3,,124,0,0,0,0,0,0,0,0,0,0,0,24,E,1,SO33,3,SO39,3,NA,NA,87,SO26,7,47,47,15,BMM,,,,,BJ
2016-10-13,2091,16-06-20,J07,SO,10,none,none,13.1,,113,0,0,0,0,0,0,0,0,0,0,0,24,D,1,SO33,5,SO39,5,SO15,6,89,SO26,9,47,48,15,BMM,,,,,BJ
2016-10-13,2092,16-06-20,J07,SO,7,none,none,13.2,,108,1,0,0,0,0,0,0,0,0,0,0,24,C,1,SO33,7,SO39,7,NA,NA,89,SO26,12,47,49,15,BMM,,,,,BJ
2016-10-13,2093,16-06-20,J07,SO,6,none,none,15.2,,115,0,0,0,0,0,0,0,0,0,0,0,24,B,1,SO33,9,SO39,9,SO15,7,89,SO26,14,47,50,15,BMM,,,,,BJ
2016-10-13,2094,16-06-20,J07,SO,5,none,none,14.9,,119,0,0,0,0,0,0,0,0,0,0,0,24,A,1,SO33,12,SO39,12,NA,NA,89,SO26,16,61,1,15,BMM,,,,,BJ
2016-10-13,2095,16-06-20,J07,SO,8,none,none,10.6,,103,0,0,0,0,0,0,0,0,0,0,0,24,H,3,SO33,14,SO39,14,NA,NA,89,SO26,18,61,2,15,BMM,,,,,BJ
2016-10-13,2096,16-06-20,J07,SO,4,none,none,10.8,,105,0,0,0,0,0,0,0,0,0,0,0,24,G,3,SO33,16,SO39,16,NA,NA,89,SO26,20,61,3,15,BMM,,,,,BJ
2016-10-13,2097,16-06-20,J07,SO,9,none,none,10.7,,105,0,0,0,0,0,0,0,0,0,0,0,24,F,3,SO33,18,SO39,18,NA,NA,89,SO26,22,61,4,15,BMM,,,,,BJ
2016-10-14,2116,16-07-06,J06,SO,10,none,none,23.4,,135,0,0,0,0,0,0,0,0,0,0,0,24,D,2,SO32,63,SO38,93,NA,NA,88,SO27,10,60,15,15,CVJ,,,,Pale spots on gills. Huge spleen.,BMM
2016-10-14,2117,16-07-06,J06,SO,9,none,none,19.8,,124,0,0,0,0,0,0,0,0,0,0,0,24,C,2,SO32,65,SO38,95,SO15,8,88,SO27,11,60,16,15,CVJ,,,Contamintaed liver RNA vial with the heart.,Large spleen.,BMM
2016-10-14,2118,16-07-06,J06,SO,2,none,none,24.4,,134,0,0,0,0,0,0,0,0,0,0,0,24,B,2,SO32,67,SO38,97,NA,NA,88,SO27,13,60,17,15,CVJ,,,,,BMM
2016-10-14,2119,16-07-06,J06,SO,1,CWT,none,16.4,,130,0,0,0,0,0,0,0,0,0,0,0,24,A,2,SO32,69,SO38,99,NA,NA,88,SO27,15,60,18,15,CVJ,,,Not sure if CWT present. May have been a false alarm.,,BMM
2016-10-14,2098,16-06-20,J07,SO,1,none,none,13,,111,0,0,0,0,0,0,0,0,0,0,0,24,E,3,SO33,20,SO39,20,NA,NA,89,SO26,23,61,5,15,BMM,,,,,CVJ
2016-10-14,2099,16-06-20,J07,SO,2,none,none,14.3,,121,0,0,0,0,0,0,0,0,0,0,0,24,D,3,SO33,21,SO39,21,NA,NA,89,SO26,25,61,6,15,BMM,,,,,CVJ
