ufn,species,seine_id,field_liced,cal_cope,lep_cope,chal_a,chal_b,cm,cpaf,caf,cgf,lpam,lpaf,lam,laf,lgf,unid_cope,unid_chal,chal_scar,mot_scar,pred_scar,hemorrhaging,eroded_gill_plate,grazed_gill_plate,mate_guarding,pinched_belly,comments,analysis_planned
U17463,PI,DE533N2,Motiles only,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17464,PI,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17465,PI,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17466,PI,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17467,PI,DE533N2,Motiles only,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17468,PI,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17469,PI,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17470,PI,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,isotopod,SEMSP
U17161,CU,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17162,CU,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17163,CU,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17164,CU,DE533N2,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,isotopod - flabellifera,SEMSP
U17165,CU,DE533N2,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17166,CU,DE533N2,Motiles only,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17167,CU,DE533N2,Motiles only,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,isotopod,SEMSP
U17168,CU,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17169,CU,DE533N2,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,isotopod,SEMSP
U17170,CU,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17041,SO,DE534N2,All stages,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17181,PI,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17182,PI,DE534N2,Motiles only,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17183,PI,DE534N2,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,fish,SEMSP
U17184,PI,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17185,PI,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17186,PI,DE534N2,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17187,PI,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17188,PI,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17189,PI,DE534N2,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17190,PI,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,cal left in bucket,SEMSP
U17381,CU,DE534N2,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17382,CU,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17383,CU,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17384,CU,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17385,CU,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17386,CU,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17387,CU,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17388,CU,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,anf,SEMSP
U17389,CU,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17390,CU,DE534N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17481,CK,DE534N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17371,PI,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17372,PI,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17373,PI,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17374,PI,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17375,PI,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17376,PI,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17377,PI,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17378,PI,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17379,PI,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17380,PI,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17341,CU,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17342,CU,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17343,CU,DE535N1,Motiles only,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17344,CU,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,fell on sara's super clean rain pants,SEMSP
U17345,CU,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17346,CU,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17347,CU,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17348,CU,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17349,CU,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17350,CU,DE535N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17071,SO,DE536N1,All stages,5,0,2,3,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17072,SO,DE536N1,All stages,5,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17391,CU,DE536N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16041,PI,DE537N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16042,PI,DE537N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16043,PI,DE537N1,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16044,PI,DE537N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16045,PI,DE537N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16046,PI,DE537N1,Motiles only,NA,NA,NA,NA,0,0,1,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16047,PI,DE537N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16048,PI,DE537N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16049,PI,DE537N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16050,PI,DE537N1,Motiles only,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16391,CU,DE537N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U16901,SO,JE426N1,All stages,5,1,12,5,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,1,0,0,0,0,"Lesion(VS, FL), Bird, Fish, CP, one chalb on scale in the bag (accounted for), LC also in bag.",NA
U17551,PI,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17552,PI,JE426N1,Motiles only,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Lesion FL,NA
U17553,PI,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17554,PI,JE426N1,Motiles only,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Lesion FL,NA
U17555,PI,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,bird,NA
U17556,PI,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17557,PI,JE426N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17558,PI,JE426N1,Motiles only,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17559,PI,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,"ANF, Lesion VS,",NA
U17560,PI,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17631,CU,JE426N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17632,CU,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Lesion FL,NA
U17633,CU,JE426N1,Motiles only,NA,NA,NA,NA,1,0,2,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17634,CU,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17635,CU,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17636,CU,JE426N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,NA
U17637,CU,JE426N1,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,fish,NA
U17638,CU,JE426N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,1,0,1,1,0,0,0,0,"bird, Vent, Lesion on head",NA
U17639,CU,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17640,CU,JE426N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17641,HE,JE426N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U17491,PI,DE538N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17492,PI,DE538N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17493,PI,DE538N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17494,PI,DE538N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,H:vent,NA
U17495,PI,DE538N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,2,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17496,PI,DE538N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17011,CU,DE538N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17431,HE,DE538N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16311,CK,DE538N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16312,CK,DE538N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U17681,PI,JE427N1,Motiles only,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,NA
U17682,PI,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17683,PI,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17684,PI,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17685,PI,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,NA
U17686,PI,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17687,PI,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,NA
U17688,PI,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17689,PI,JE427N1,Motiles only,NA,NA,NA,NA,0,0,1,3,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,Flank,NA
U17690,PI,JE427N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17561,CU,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17562,CU,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17563,CU,JE427N1,Motiles only,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Split CDF,NA
U17564,CU,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17565,CU,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17566,CU,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17567,CU,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17568,CU,JE427N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17569,CU,JE427N1,Motiles only,NA,NA,NA,NA,0,0,2,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17570,CU,JE427N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17281,PI,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17282,PI,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17283,PI,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17284,PI,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17285,PI,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Fish fell out of bag onto tote,NA
U17286,PI,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17287,PI,DE539N2,Motiles only,NA,NA,NA,NA,0,0,1,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17288,PI,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17289,PI,DE539N2,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17290,PI,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17441,CU,DE539N2,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17442,CU,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17443,CU,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17444,CU,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17445,CU,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17446,CU,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17447,CU,DE539N2,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17448,CU,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17449,CU,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17450,CU,DE539N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17871,SO,JE428N1,All stages,3,0,3,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17601,PI,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17602,PI,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17603,PI,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17604,PI,JE428N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17605,PI,JE428N1,Motiles only,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,NA,0,0,1,1,0,0,0,0,PS Bird is H as well,NA
U17606,PI,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17607,PI,JE428N1,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17608,PI,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17609,PI,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17610,PI,JE428N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17711,CU,JE428N1,Motiles only,NA,NA,NA,NA,1,0,0,2,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,NA
U17712,CU,JE428N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,NA
U17713,CU,JE428N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,NA
U17714,CU,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,Fish?,NA
U17715,CU,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17716,CU,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17717,CU,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17718,CU,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17719,CU,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17720,CU,JE428N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,NA
U17921,CO,JE428N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U17661,SO,JE429N1,All stages,2,0,5,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17501,PI,JE429N1,Motiles only,NA,NA,NA,NA,1,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17502,PI,JE429N1,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17503,PI,JE429N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,NA
U17504,PI,JE429N1,Motiles only,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,NA,NA,3,0,0,0,0,0,0,0,NA,NA
U17505,PI,JE429N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
